,air_conditioners_1,air_conditioners_2,alternating_current_motors,aluminum_alloy,aluminum_oxide,aluminum_products,beer,bullet_trains,cars,caustic_soda,cement,cement_equipment,chemical_fertilizers_manufactured,chemical_fiber,chemical_medicine,chemical_pesticides,cloth,cold_rolled_steel_plate,color_television_sets,copper_products,corrugated_steel_bar,crude_iron_ore,crude_steel,electrical_instrument,electrolyzed_aluminum,electronic_computers,elevators_escalators_and_lifts,engines,equipment_for_feed_production,equipment_for_mobile_communication_base_stations,equipment_for_packaging,equipment_for_prevention_and_control_of_atmospheric_pollution,ethylene,excavators,feed,ferroalloy,fresh_and_frozen_meat,home_refrigerators,home_washing_machines,industrial_boilers,insulating_glass,integrated_circuits,laminated_glass,large_tractors,lead,liquior,lithium_ion_batteries,machine_made_paper_and_paperboards,medium_tractors,medium_wide_steel_belt,metal_containers,metal_cutting_tools,metal_forming_machine_tools,metal_smelting_equipment,micro_computer_equipment,milk_products,mobile_telephones,motor_vehicles,optic_cable,optoelectronic_devices,phosphate_ore,photovoltaic_cells,pig_iron,plain_glass,plastic_products,portable_electric_devices,power_generation_equipment,primary_plastic,railway_locomotives,refined_copper,refined_edible_vegetable_oil,refined_sugar,rolled_steel,salt,silk_and_woven_fabric,small_tractors,soda_ash,soft_drinks,steel_ships_for_civil_use,sulfuric_acid,suv,synthetic_detergents,synthetic_fiber,synthetic_rubber,ten_kinds_of_nonferrous_metals,tires,tobaccos,toughened_glass,traditional_chinese_medicine,trucks,welded_steel_pipe,wine,wire_rod,xerox_and_hectograph_printing_equipment,yarn,zinc,Output of Asphalt Current Period(10000 tons),Output of Coal Current Period(10000 tons),Output of Coalbed Gas Current Period(100 million cu.m),Output of Coke Current Period(10000 tons),Output of Crude oil Current Period(10000 tons),Output of Diesel Oil Current Period(10000 tons),Output of Electricity Current Period(100 million kwh),Output of Fuel Oil Current Period(10000 tons),Output of Gasoline Current Period(10000 tons),Output of Kerosene Current Period(10000 tons),Output of LNG Current Period(10000 tons),Output of LPG Current Period(10000 tons),Output of Naphtha Current Period(10000 tons),Output of Natural Gas Current Period(100 million cu.m),Output of Petroleum Coke Current Period(10000 tons),Output of Processing Volume of Crude oil Current Period(10000 tons),Output of Thermal Power Current Period(100 million kwh),Passenger Traffic Current Period(10000 persons),Passenger Traffic of Railways Current Period(10000 persons),Passenger Traffic of Highways Current Period(10000 persons),Passenger Traffic of Waterways Current Period(10000 persons),Freight Traffic Current Period(10000 tons),Freight Traffic of Railways Current Period(10000 tons),Freight Traffic of Highways Current Period(10000 tons),Freight Traffic of Waterways Current Period(10000 tons),Manufacturing Purchasing Managers'' Index(%),cn_a50,cn_szse,cn_sha
2020-04-03,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12698.12,10110.11,2763.99
2020-04-04,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12698.12,10110.11,2763.99
2020-04-05,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12698.12,10110.11,2763.99
2020-04-06,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12698.12,10110.11,2763.99
2020-04-07,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12928.52,10428.91,2820.76
2020-04-08,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12848.24,10386.55,2815.37
2020-04-09,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12855.37,10463.05,2825.9
2020-04-10,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12866.16,10298.41,2796.63
2020-04-11,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12866.16,10298.41,2796.63
2020-04-12,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12866.16,10298.41,2796.63
2020-04-13,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12832.34,10223.16,2783.05
2020-04-14,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,13049.29,10475.71,2827.28
2020-04-15,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12950.36,10417.37,2811.17
2020-04-16,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12946.06,10470.79,2819.93
2020-04-17,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,13116.19,10527.99,2838.49
2020-04-18,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,13116.19,10527.99,2838.49
2020-04-19,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,13116.19,10527.99,2838.49
2020-04-20,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,13157.0,10621.5,2852.55
2020-04-21,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,12996.84,10506.86,2827.01
2020-04-22,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,13110.74,10617.19,2843.98
2020-04-23,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,13093.14,10564.05,2838.5
2020-04-24,246.7,1915.9,2629.4,82.3,606.7,528.4,310.3,40.0,78.2,286.4,22346.9,30559.8,495.9,519.2,25.3,21.0,31.9,335.6,1478.0,185.4,2111.6,7437.9,8503.3,2333.8,296.7,3325.1,11.0,25201.3,17425.0,132.8,20496.0,27823.0,167.5,43622.0,2244.6,274.5,200.8,701.5,555.7,25195.7,1084.3,219.5,751.7,7980.0,48.9,60.4,142462.8,1046.6,33759.0,1297.3,677.6,3.9,2.1,57307.1,3105.4,221.4,10863.6,210.0,2673.1,814.0,757.3,1180.6,7202.1,7479.5,611.8,1972.1,887.7,828.1,67.0,81.9,470.8,60.6,10701.2,379.8,3117.5,1.7,235.4,1402.1,311.1,719.2,68.8,93.9,478.2,59.0,492.7,6661.2,1806.2,4063.9,18.0,44.0,568.4,3.3,1293.7,22.4,215.7,51.7,485.7,32212.1,7.9,3855.2,1587.5,1338.6,5542.7,308.7,1004.0,242.4,113.5,377.6,336.7,161.4,240.7,5385.0,3978.8,57320.0,11160.0,43603.0,886.0,384525.0,32723.0,290543.0,61210.0,50.8,13007.05,10423.46,2808.53
